,TENANT_ID,NET_SALES
15242,OBM00007,40.0
15243,OBM00007,306.66
15244,OBM00007,461.9
15245,OBM00007,40.0
15246,OBM00007,438.1
15247,OBM00007,252.38
15248,OBM00007,114.28
15249,OBM00007,40.0
15250,OBM00007,209.52
15251,OBM00007,152.36
15252,OBM00007,40.0
15253,OBM00007,219.04
15254,OBM00007,40.0
15255,OBM00007,85.72
15256,OBM00007,285.7
15257,OBM00007,95.24
15258,OBM00007,152.38
15259,OBM00007,533.32
15260,OBM00007,142.84
15261,OBM00007,252.38
15262,OBM00007,485.7
15263,OBM00007,209.52
15264,OBM00007,171.42
15265,OBM00007,209.52
15266,OBM00007,200.0
15267,OBM00007,276.18
15268,OBM00007,261.9
15269,OBM00007,209.52
15270,OBM00007,209.52
15271,OBM00007,114.28
15272,OBM00007,219.04
15273,OBM00007,323.8
15274,OBM00007,304.76
15275,OBM00007,85.72
15276,OBM00007,182.84
15277,OBM00007,209.52
15278,OBM00007,114.28
15279,OBM00007,40.0
15280,OBM00007,40.0
15281,OBM00007,271.42
15282,OBM00007,276.18
15283,OBM00007,905.74
15284,OBM00007,276.18
15285,OBM00007,295.24
15286,OBM00007,323.8
15287,OBM00007,304.76
15288,OBM00007,85.72
15289,OBM00007,114.28
15290,OBM00007,85.72
15291,OBM00007,114.28
15292,OBM00007,335.24
15293,OBM00007,33.32
15294,OBM00007,95.24
15295,OBM00007,200.0
15296,OBM00007,40.0
15297,OBM00007,366.66
15298,OBM00007,276.18
15299,OBM00007,95.24
15300,OBM00007,219.04
15301,OBM00007,142.84
15302,OBM00007,252.38
15303,OBM00007,85.72
15304,OBM00007,123.8
15305,OBM00007,40.0
15306,OBM00007,114.28
15307,OBM00007,114.28
15308,OBM00007,200.0
15309,OBM00007,228.56
15310,OBM00007,85.72
15311,OBM00007,200.0
15312,OBM00007,304.76
15313,OBM00007,114.28
15314,OBM00007,142.84
15315,OBM00007,40.0
15316,OBM00007,171.42
15317,OBM00007,4.76
15318,OBM00007,209.52
15319,OBM00007,200.0
15320,OBM00007,4.76
15321,OBM00007,209.52
15322,OBM00007,342.86
15323,OBM00007,190.48
15324,OBM00007,228.56
15325,OBM00007,40.0
15326,OBM00007,209.52
15327,OBM00007,114.28
15328,OBM00007,152.38
15329,OBM00007,185.7
15330,OBM00007,180.94
15331,OBM00007,209.52
15332,OBM00007,209.52
15333,OBM00007,125.72
15334,OBM00007,419.04
15335,OBM00007,342.86
15336,OBM00007,691.44
15337,OBM00007,95.24
15338,OBM00007,209.52
15339,OBM00007,85.72
15340,OBM00007,323.8
15341,OBM00007,114.28
15342,OBM00007,519.04
15343,OBM00007,228.56
15344,OBM00007,666.66
15345,OBM00007,142.84
15346,OBM00007,209.52
15347,OBM00007,342.84
15348,OBM00007,171.42
15349,OBM00007,524.78
15350,OBM00007,323.8
15351,OBM00007,142.84
15352,OBM00007,142.84
15353,OBM00007,114.28
15354,OBM00007,40.0
15355,OBM00007,209.52
15356,OBM00007,257.12
15357,OBM00007,285.7
15358,OBM00007,271.42
15359,OBM00007,114.28
15360,OBM00007,171.42
15361,OBM00007,40.0
15362,OBM00007,228.58
15363,OBM00007,209.52
15364,OBM00007,228.56
15365,OBM00007,292.38
15366,OBM00007,40.0
15367,OBM00007,357.14
15368,OBM00007,2011.44
15369,OBM00007,180.94
15370,OBM00007,85.72
15371,OBM00007,380.94
15372,OBM00007,40.0
15373,OBM00007,504.76
15374,OBM00007,323.8
15375,OBM00007,257.14
15376,OBM00007,209.52
15377,OBM00007,209.52
15378,OBM00007,85.72
15379,OBM00007,40.0
15380,OBM00007,209.52
15381,OBM00007,200.0
15382,OBM00007,323.8
15383,OBM00007,314.28
15384,OBM00007,323.8
15385,OBM00007,209.52
15386,OBM00007,40.0
15387,OBM00007,276.18
15388,OBM00007,399.98
15389,OBM00007,209.52
15390,OBM00007,209.52
15391,OBM00007,209.52
15392,OBM00007,323.8
15393,OBM00007,257.14
15394,OBM00007,85.72
15395,OBM00007,142.84
15396,OBM00007,114.28
15397,OBM00007,209.52
15398,OBM00007,42.84
15399,OBM00007,40.0
15400,OBM00007,209.52
15401,OBM00007,209.52
15402,OBM00007,252.38
15403,OBM00007,200.0
15404,OBM00007,85.72
15405,OBM00007,85.72
15406,OBM00007,333.32
15407,OBM00007,209.52
15408,OBM00007,209.52
15409,OBM00007,257.14
15410,OBM00007,295.24
15411,OBM00007,33.32
15412,OBM00007,209.52
15413,OBM00007,209.52
15414,OBM00007,209.52
15415,OBM00007,323.8
15416,OBM00007,323.8
15417,OBM00007,316.18
15418,OBM00007,363.8
15419,OBM00007,249.52
15420,OBM00007,419.04
15421,OBM00007,85.72
15422,OBM00007,380.96
15423,OBM00007,95.24
15424,OBM00007,228.58
15425,OBM00007,209.52
15426,OBM00007,323.8
15427,OBM00007,209.52
15428,OBM00007,40.0
15429,OBM00007,114.28
15430,OBM00007,228.58
15431,OBM00007,114.28
15432,OBM00007,40.0
15433,OBM00007,40.0
15434,OBM00007,249.52
15435,OBM00007,209.52
15436,OBM00007,209.52
15437,OBM00007,85.72
15438,OBM00007,42.84
15439,OBM00007,252.38
15440,OBM00007,252.38
15441,OBM00007,209.52
15442,OBM00007,876.18
15443,OBM00007,228.58
15444,OBM00007,9.52
15445,OBM00007,252.38
15446,OBM00007,171.42
15447,OBM00007,209.52
15448,OBM00007,209.52
15449,OBM00007,419.04
15450,OBM00007,295.24
15451,OBM00007,838.1
15452,OBM00007,228.56
15453,OBM00007,252.38
15454,OBM00007,209.52
15455,OBM00007,154.28
15456,OBM00007,1591.42
15457,OBM00007,323.8
15458,OBM00007,228.58
15459,OBM00007,40.0
15460,OBM00007,209.52
15461,OBM00007,40.0
15462,OBM00007,40.0
15463,OBM00007,66.66
15464,OBM00007,40.0
15465,OBM00007,40.0
15466,OBM00007,252.38
15467,OBM00007,411.42
15468,OBM00007,114.28
15469,OBM00007,352.36
15470,OBM00007,228.58
15471,OBM00007,209.52
15472,OBM00007,438.08
15473,OBM00007,4.76
15474,OBM00007,85.72
15475,OBM00007,114.28
15476,OBM00007,209.52
15477,OBM00007,114.28
15478,OBM00007,523.8
15479,OBM00007,485.7
15480,OBM00007,380.94
15481,OBM00007,554.28
15482,OBM00007,85.72
15483,OBM00007,639.06
15484,OBM00007,95.24
15485,OBM00007,209.52
15486,OBM00007,33.32
15487,OBM00007,190.46
15488,OBM00007,438.08
15489,OBM00007,85.72
15490,OBM00007,268.58
15491,OBM00007,292.38
15492,OBM00007,209.52
15493,OBM00007,40.0
15494,OBM00007,462.88
15495,OBM00007,85.72
15496,OBM00007,295.24
15497,OBM00007,95.24
15498,OBM00007,209.52
15499,OBM00007,249.52
15500,OBM00007,95.24
15501,OBM00007,95.24
15502,OBM00007,85.72
15503,OBM00007,142.84
15504,OBM00007,114.28
15505,OBM00007,252.38
15506,OBM00007,276.2
15507,OBM00007,209.52
15508,OBM00007,85.72
15509,OBM00007,438.08
15510,OBM00007,40.0
15511,OBM00007,209.52
15512,OBM00007,95.24
15513,OBM00007,95.24
15514,OBM00007,782.84
15515,OBM00007,238.08
15516,OBM00007,468.58
15517,OBM00007,33.32
15518,OBM00007,406.66
15519,OBM00007,40.0
15520,OBM00007,66.66
15521,OBM00007,200.0
15522,OBM00007,252.38
15523,OBM00007,209.52
15524,OBM00007,209.52
15525,OBM00007,85.72
15526,OBM00007,209.52
15527,OBM00007,209.52
15528,OBM00007,228.56
15529,OBM00007,123.8
15530,OBM00007,259.04
15531,OBM00007,209.52
15532,OBM00007,42.84
15533,OBM00007,40.0
15534,OBM00007,171.42
15535,OBM00007,40.0
15536,OBM00007,40.0
15537,OBM00007,228.56
15538,OBM00007,209.52
15539,OBM00007,85.72
15540,OBM00007,252.38
15541,OBM00007,114.28
15542,OBM00007,276.18
15543,OBM00007,423.8
15544,OBM00007,252.38
15545,OBM00007,209.52
15546,OBM00007,40.0
15547,OBM00007,142.84
15548,OBM00007,40.0
15549,OBM00007,276.18
15550,OBM00007,257.14
15551,OBM00007,114.28
15552,OBM00007,228.58
15553,OBM00007,114.28
15554,OBM00007,209.52
15555,OBM00007,114.28
15556,OBM00007,323.8
15557,OBM00007,209.52
15558,OBM00007,685.72
15559,OBM00007,266.66
15560,OBM00007,323.8
15561,OBM00007,142.84
15562,OBM00007,209.52
15563,OBM00007,209.52
15564,OBM00007,762.88
15565,OBM00007,266.66
15566,OBM00007,276.2
15567,OBM00007,40.0
15568,OBM00007,257.12
15569,OBM00007,114.28
15570,OBM00007,323.8
15571,OBM00007,40.0
15572,OBM00007,40.0
15573,OBM00007,447.6
15574,OBM00007,40.0
15575,OBM00007,228.58
15576,OBM00007,114.28
15577,OBM00007,209.52
15578,OBM00007,252.38
15579,OBM00007,40.0
15580,OBM00007,292.38
15581,OBM00007,444.76
15582,OBM00007,209.52
15583,OBM00007,342.86
15584,OBM00007,257.12
15585,OBM00007,40.0
15586,OBM00007,323.8
15587,OBM00007,295.24
15588,OBM00007,171.42
15589,OBM00007,154.28
15590,OBM00007,147.6
15591,OBM00007,114.28
15592,OBM00007,142.84
15593,OBM00007,114.28
15594,OBM00007,114.28
15595,OBM00007,114.28
15596,OBM00007,261.9
15597,OBM00007,114.28
15598,OBM00007,257.12
15599,OBM00007,209.52
15600,OBM00007,209.52
15601,OBM00007,95.24
15602,OBM00007,276.18
15603,OBM00007,114.28
15604,OBM00007,40.0
15605,OBM00007,40.0
15606,OBM00007,295.24
15607,OBM00007,142.84
15608,OBM00007,114.28
15609,OBM00007,323.8
15610,OBM00007,461.9
15611,OBM00007,114.28
15612,OBM00007,40.0
15613,OBM00007,40.0
15614,OBM00007,671.42
15615,OBM00007,40.0
15616,OBM00007,304.76
15617,OBM00007,114.28
15618,OBM00007,209.52
15619,OBM00007,114.28
15620,OBM00007,42.84
15621,OBM00007,853.36
15622,OBM00007,209.52
15623,OBM00007,114.28
15624,OBM00007,40.0
15625,OBM00007,352.38
15626,OBM00007,40.0
15627,OBM00007,323.8
15628,OBM00007,40.0
15629,OBM00007,228.56
15630,OBM00007,40.0
15631,OBM00007,252.38
15632,OBM00007,114.28
15633,OBM00007,357.14
15634,OBM00007,209.52
15635,OBM00007,209.52
15636,OBM00007,438.1
15637,OBM00007,180.94
15638,OBM00007,228.56
15639,OBM00007,419.04
15640,OBM00007,209.52
15641,OBM00007,209.52
15642,OBM00007,40.0
15643,OBM00007,85.72
15644,OBM00007,90.46
15645,OBM00007,171.42
15646,OBM00007,323.8
15647,OBM00007,142.84
15648,OBM00007,438.1
15649,OBM00007,292.38
15650,OBM00007,114.28
15651,OBM00007,40.0
15652,OBM00007,461.9
15653,OBM00007,40.0
15654,OBM00007,40.0
15655,OBM00007,238.08
15656,OBM00007,461.9
15657,OBM00007,419.04
15658,OBM00007,252.38
15659,OBM00007,211.42
15660,OBM00007,76.18
15661,OBM00007,361.88
15662,OBM00007,252.38
15663,OBM00007,40.0
15664,OBM00007,209.52
15665,OBM00007,114.28
15666,OBM00007,209.52
15667,OBM00007,285.7
15668,OBM00007,209.52
15669,OBM00007,228.58
15670,OBM00007,271.42
15671,OBM00007,209.52
15672,OBM00007,40.0
15673,OBM00007,114.28
15674,OBM00007,261.9
15675,OBM00007,73.32
15676,OBM00007,114.28
15677,OBM00007,133.32
15678,OBM00007,40.0
15679,OBM00007,85.72
15680,OBM00007,425.72
15681,OBM00007,252.38
15682,OBM00007,249.52
15683,OBM00007,114.28
15684,OBM00007,276.18
15685,OBM00007,268.56
15686,OBM00007,133.32
15687,OBM00007,657.12
15688,OBM00007,114.28
15689,OBM00007,40.0
15690,OBM00007,209.52
15691,OBM00007,361.88
15692,OBM00007,271.42
15693,OBM00007,85.72
15694,OBM00007,209.52
15695,OBM00007,252.38
15696,OBM00007,228.58
15697,OBM00007,209.52
15698,OBM00007,485.7
15699,OBM00007,576.18
15700,OBM00007,40.0
15701,OBM00007,392.38
15702,OBM00007,504.76
15703,OBM00007,257.12
15704,OBM00007,40.0
15705,OBM00007,154.28
15706,OBM00007,228.56
15707,OBM00007,323.8
15708,OBM00007,142.84
15709,OBM00007,66.66
15710,OBM00007,461.9
15711,OBM00007,40.0
15712,OBM00007,276.18
15713,OBM00007,209.52
15714,OBM00007,171.42
15715,OBM00007,276.2
15716,OBM00007,438.08
15717,OBM00007,209.52
15718,OBM00007,257.12
15719,OBM00007,276.18
15720,OBM00007,40.0
15721,OBM00007,323.8
15722,OBM00007,271.4
15723,OBM00007,228.56
15724,OBM00007,553.36
15725,OBM00007,257.14
15726,OBM00007,228.58
15727,OBM00007,252.38
15728,OBM00007,647.6
15729,OBM00007,133.32
15730,OBM00007,114.28
15731,OBM00007,85.72
15732,OBM00007,228.58
15733,OBM00007,209.52
15734,OBM00007,219.04
15735,OBM00007,419.04
15736,OBM00007,40.0
15737,OBM00007,40.0
15738,OBM00007,40.0
15739,OBM00007,209.52
15740,OBM00007,209.52
15741,OBM00007,228.56
15742,OBM00007,40.0
15743,OBM00007,40.0
15744,OBM00007,209.52
15745,OBM00007,209.52
15746,OBM00007,523.8
15747,OBM00007,114.28
15748,OBM00007,211.44
15749,OBM00007,40.0
15750,OBM00007,40.0
15751,OBM00007,209.52
15752,OBM00007,40.0
15753,OBM00007,40.0
15754,OBM00007,276.18
15755,OBM00007,276.18
15756,OBM00007,257.14
15757,OBM00007,238.1
15758,OBM00007,247.6
15759,OBM00007,478.1
15760,OBM00007,209.52
15761,OBM00007,214.28
15762,OBM00007,363.8
15763,OBM00007,9.52
15764,OBM00007,142.84
15765,OBM00007,85.72
15766,OBM00007,200.0
15767,OBM00007,316.18
15768,OBM00007,323.8
15769,OBM00007,257.14
15770,OBM00007,95.24
15771,OBM00007,40.0
15772,OBM00007,209.52
15773,OBM00007,276.18
15774,OBM00007,40.0
15775,OBM00007,266.66
15776,OBM00007,40.0
15777,OBM00007,209.52
15778,OBM00007,200.0
15779,OBM00007,228.58
15780,OBM00007,85.72
15781,OBM00007,40.0
15782,OBM00007,209.52
15783,OBM00007,219.04
15784,OBM00007,40.0
15785,OBM00007,104.76
15786,OBM00007,114.28
15787,OBM00007,219.04
15788,OBM00007,1259.08
15789,OBM00007,200.0
15790,OBM00007,209.52
15791,OBM00007,461.9
15792,OBM00007,85.72
15793,OBM00007,85.72
15794,OBM00007,297.12
15795,OBM00007,95.24
15796,OBM00007,276.18
15797,OBM00007,85.72
15798,OBM00007,114.28
15799,OBM00007,276.18
15800,OBM00007,209.52
15801,OBM00007,252.38
15802,OBM00007,95.24
15803,OBM00007,276.18
15804,OBM00007,323.8
15805,OBM00007,323.8
15806,OBM00007,123.8
15807,OBM00007,390.46
15808,OBM00007,40.0
15809,OBM00007,40.0
15810,OBM00007,40.0
15811,OBM00007,276.2
15812,OBM00007,209.52
15813,OBM00007,85.72
15814,OBM00007,552.38
15815,OBM00007,228.58
15816,OBM00007,323.8
15817,OBM00007,95.24
15818,OBM00007,228.58
15819,OBM00007,40.0
15820,OBM00007,114.28
15821,OBM00007,466.66
15822,OBM00007,85.72
15823,OBM00007,504.76
15824,OBM00007,209.52
15825,OBM00007,200.0
15826,OBM00007,228.58
15827,OBM00007,95.24
15828,OBM00007,228.58
15829,OBM00007,114.28
15830,OBM00007,209.52
15831,OBM00007,209.52
15832,OBM00007,276.18
15833,OBM00007,85.72
15834,OBM00007,228.58
15835,OBM00007,114.28
15836,OBM00007,40.0
15837,OBM00007,114.28
15838,OBM00007,42.84
15839,OBM00007,142.84
15840,OBM00007,295.24
15841,OBM00007,95.24
15842,OBM00007,40.0
15843,OBM00007,419.04
15844,OBM00007,219.04
15845,OBM00007,276.18
15846,OBM00007,40.0
15847,OBM00007,238.1
15848,OBM00007,547.62
15849,OBM00007,419.04
15850,OBM00007,228.58
15851,OBM00007,438.1
15852,OBM00007,304.76
15853,OBM00007,209.52
15854,OBM00007,259.04
15855,OBM00007,40.0
15856,OBM00007,95.24
15857,OBM00007,209.52
15858,OBM00007,238.08
15859,OBM00007,114.28
15860,OBM00007,323.8
15861,OBM00007,323.8
15862,OBM00007,209.52
15863,OBM00007,342.84
15864,OBM00007,209.52
15865,OBM00007,42.84
15866,OBM00007,419.04
15867,OBM00007,276.18
15868,OBM00007,209.52
15869,OBM00007,95.24
15870,OBM00007,252.38
15871,OBM00007,40.0
15872,OBM00007,323.8
15873,OBM00007,323.8
15874,OBM00007,40.0
15875,OBM00007,40.0
15876,OBM00007,9.52
15877,OBM00007,438.08
15878,OBM00007,257.14
15879,OBM00007,40.0
15880,OBM00007,428.56
15881,OBM00007,209.52
15882,OBM00007,276.18
15883,OBM00007,114.28
15884,OBM00007,209.52
15885,OBM00007,114.28
15886,OBM00007,209.52
15887,OBM00007,390.46
15888,OBM00007,40.0
15889,OBM00007,85.72
15890,OBM00007,123.8
15891,OBM00007,209.52
15892,OBM00007,114.28
15893,OBM00007,85.72
15894,OBM00007,209.52
15895,OBM00007,40.0
15896,OBM00007,40.0
15897,OBM00007,428.56
15898,OBM00007,199.98
15899,OBM00007,209.52
15900,OBM00007,314.28
15901,OBM00007,171.44
15902,OBM00007,40.0
15903,OBM00007,295.24
15904,OBM00007,323.8
15905,OBM00007,114.28
15906,OBM00007,85.72
15907,OBM00007,600.98
15908,OBM00007,342.86
15909,OBM00007,214.28
15910,OBM00007,323.8
15911,OBM00007,114.3
15912,OBM00007,228.56
15913,OBM00007,85.72
15914,OBM00007,509.52
15915,OBM00007,228.58
15916,OBM00007,40.0
15917,OBM00007,323.8
15918,OBM00007,504.76
15919,OBM00007,85.72
15920,OBM00007,228.56
15921,OBM00007,228.56
15922,OBM00007,57.16
15923,OBM00007,114.28
15924,OBM00007,85.72
15925,OBM00007,114.28
15926,OBM00007,28.56
15927,OBM00007,57.16
15928,OBM00007,40.0
15929,OBM00007,142.84
15930,OBM00007,238.1
15931,OBM00007,209.52
15932,OBM00007,142.84
15933,OBM00007,40.0
15934,OBM00007,419.04
15935,OBM00007,95.24
15936,OBM00007,323.8
15937,OBM00007,133.32
15938,OBM00007,95.24
15939,OBM00007,461.9
15940,OBM00007,40.0
15941,OBM00007,442.84
15942,OBM00007,209.52
15943,OBM00007,147.6
15944,OBM00007,40.0
15945,OBM00007,390.46
15946,OBM00007,114.3
15947,OBM00007,209.52
15948,OBM00007,85.72
15949,OBM00007,114.28
15950,OBM00007,304.78
15951,OBM00007,40.0
15952,OBM00007,390.46
15953,OBM00007,104.76
15954,OBM00007,57.16
15955,OBM00007,228.58
15956,OBM00007,323.8
15957,OBM00007,40.0
15958,OBM00007,209.52
15959,OBM00007,295.24
15960,OBM00007,228.58
15961,OBM00007,40.0
15962,OBM00007,209.52
15963,OBM00007,209.52
15964,OBM00007,114.28
15965,OBM00007,40.0
15966,OBM00007,85.72
15967,OBM00007,114.28
15968,OBM00007,85.72
15969,OBM00007,228.58
15970,OBM00007,114.28
15971,OBM00007,180.94
15972,OBM00007,95.24
15973,OBM00007,95.24
15974,OBM00007,457.12
15975,OBM00007,114.28
15976,OBM00007,295.24
15977,OBM00007,40.0
15978,OBM00007,80.0
15979,OBM00007,276.18
15980,OBM00007,190.46
15981,OBM00007,485.7
15982,OBM00007,142.84
15983,OBM00007,323.8
15984,OBM00007,438.1
15985,OBM00007,40.0
15986,OBM00007,323.8
15987,OBM00007,209.52
15988,OBM00007,95.24
15989,OBM00007,95.24
15990,OBM00007,419.04
15991,OBM00007,40.0
15992,OBM00007,276.18
15993,OBM00007,209.52
15994,OBM00007,40.0
15995,OBM00007,133.32
15996,OBM00007,438.08
15997,OBM00007,333.36
15998,OBM00007,33.32
15999,OBM00007,735.24
16000,OBM00007,57.16
16001,OBM00007,406.66
16002,OBM00007,85.72
16003,OBM00007,295.24
16004,OBM00007,206.68
16005,OBM00007,209.52
16006,OBM00007,85.72
16007,OBM00007,344.76
16008,OBM00007,219.04
16009,OBM00007,40.0
16010,OBM00007,228.58
16011,OBM00007,209.52
16012,OBM00007,142.84
16013,OBM00007,219.04
16014,OBM00007,252.38
16015,OBM00007,876.18
16016,OBM00007,209.52
16017,OBM00007,114.28
16018,OBM00007,228.58
16019,OBM00007,200.0
16020,OBM00007,304.76
16021,OBM00007,295.24
16022,OBM00007,66.66
16023,OBM00007,40.0
16024,OBM00007,85.72
16025,OBM00007,142.84
16026,OBM00007,257.12
16027,OBM00007,219.04
16028,OBM00007,323.8
16029,OBM00007,209.52
16030,OBM00007,452.36
16031,OBM00007,476.2
16032,OBM00007,361.9
16033,OBM00007,40.0
16034,OBM00007,292.38
16035,OBM00007,209.52
16036,OBM00007,209.52
16037,OBM00007,347.6
16038,OBM00007,338.08
16039,OBM00007,114.28
16040,OBM00007,571.42
16041,OBM00007,40.0
16042,OBM00007,485.72
16043,OBM00007,40.0
16044,OBM00007,544.76
16045,OBM00007,114.28
16046,OBM00007,323.8
16047,OBM00007,85.72
16048,OBM00007,552.38
16049,OBM00007,57.16
16050,OBM00007,228.58
16051,OBM00007,209.52
16052,OBM00007,219.04
16053,OBM00007,504.76
16054,OBM00007,228.56
16055,OBM00007,228.58
16056,OBM00007,419.04
16057,OBM00007,40.0
16058,OBM00007,323.8
16059,OBM00007,278.08
16060,OBM00007,209.52
16061,OBM00007,228.58
16062,OBM00007,276.18
16063,OBM00007,252.38
16064,OBM00007,85.72
16065,OBM00007,40.0
16066,OBM00007,114.28
16067,OBM00007,257.12
16068,OBM00007,209.52
16069,OBM00007,123.8
16070,OBM00007,363.8
16071,OBM00007,171.42
16072,OBM00007,209.52
16073,OBM00007,85.72
16074,OBM00007,114.28
16075,OBM00007,342.86
16076,OBM00007,290.48
16077,OBM00007,40.0
16078,OBM00007,209.52
16079,OBM00007,390.46
16080,OBM00007,209.52
16081,OBM00007,409.52
16082,OBM00007,200.0
16083,OBM00007,276.18
16084,OBM00007,40.0
16085,OBM00007,114.28
16086,OBM00007,228.58
16087,OBM00007,180.94
16088,OBM00007,295.24
16089,OBM00007,104.76
16090,OBM00007,114.28
16091,OBM00007,228.58
16092,OBM00007,40.0
16093,OBM00007,666.64
16094,OBM00007,200.0
16095,OBM00007,40.0
16096,OBM00007,285.7
16097,OBM00007,323.8
16098,OBM00007,252.38
16099,OBM00007,114.28
16100,OBM00007,40.0
16101,OBM00007,142.84
16102,OBM00007,95.24
16103,OBM00007,95.24
16104,OBM00007,114.28
16105,OBM00007,390.46
16106,OBM00007,85.72
16107,OBM00007,85.72
16108,OBM00007,209.52
16109,OBM00007,114.28
16110,OBM00007,40.0
16111,OBM00007,314.28
16112,OBM00007,438.1
16113,OBM00007,66.66
16114,OBM00007,119.02
16115,OBM00007,171.42
16116,OBM00007,57.16
16117,OBM00007,142.84
16118,OBM00007,304.76
16119,OBM00007,95.24
16120,OBM00007,40.0
16121,OBM00007,209.52
16122,OBM00007,85.72
16123,OBM00007,390.46
16124,OBM00007,85.72
16125,OBM00007,209.52
16126,OBM00007,323.8
16127,OBM00007,114.28
16128,OBM00007,576.2
16129,OBM00007,40.0
16130,OBM00007,219.04
16131,OBM00007,40.0
16132,OBM00007,209.52
16133,OBM00007,576.18
16134,OBM00007,323.8
16135,OBM00007,200.0
16136,OBM00007,533.32
16137,OBM00007,438.08
16138,OBM00007,40.0
16139,OBM00007,114.28
16140,OBM00007,142.84
16141,OBM00007,449.52
16142,OBM00007,438.1
16143,OBM00007,295.24
16144,OBM00007,214.28
16145,OBM00007,40.0
16146,OBM00007,304.74
16147,OBM00007,209.52
16148,OBM00007,40.0
16149,OBM00007,228.58
16150,OBM00007,40.0
16151,OBM00007,438.08
16152,OBM00007,363.8
16153,OBM00007,249.52
16154,OBM00007,276.18
16155,OBM00007,316.18
16156,OBM00007,323.8
16157,OBM00007,200.0
16158,OBM00007,376.18
16159,OBM00007,771.42
16160,OBM00007,524.76
16161,OBM00007,323.8
16162,OBM00007,228.58
16163,OBM00007,209.52
16164,OBM00007,400.0
16165,OBM00007,209.52
16166,OBM00007,209.52
16167,OBM00007,238.08
16168,OBM00007,209.52
16169,OBM00007,228.58
16170,OBM00007,40.0
16171,OBM00007,457.16
16172,OBM00007,95.24
16173,OBM00007,114.28
16174,OBM00007,40.0
16175,OBM00007,323.8
16176,OBM00007,209.52
16177,OBM00007,323.8
16178,OBM00007,209.52
16179,OBM00007,114.28
16180,OBM00007,323.8
16181,OBM00007,228.58
16182,OBM00007,40.0
16183,OBM00007,209.52
16184,OBM00007,95.24
16185,OBM00007,40.0
16186,OBM00007,114.28
16187,OBM00007,95.24
16188,OBM00007,209.52
16189,OBM00007,228.56
16190,OBM00007,40.0
16191,OBM00007,40.0
16192,OBM00007,200.0
16193,OBM00007,552.38
16194,OBM00007,114.28
16195,OBM00007,323.8
16196,OBM00007,138.1
16197,OBM00007,429.54
16198,OBM00007,85.72
16199,OBM00007,228.56
16200,OBM00007,285.7
16201,OBM00007,209.52
16202,OBM00007,380.96
16203,OBM00007,209.52
16204,OBM00007,405.74
16205,OBM00007,228.58
16206,OBM00007,228.58
16207,OBM00007,438.1
16208,OBM00007,42.84
16209,OBM00007,171.42
16210,OBM00007,438.08
16211,OBM00007,304.78
16212,OBM00007,419.04
16213,OBM00007,95.24
16214,OBM00007,461.9
16215,OBM00007,504.76
16216,OBM00007,261.88
16217,OBM00007,209.52
16218,OBM00007,40.0
16219,OBM00007,2361.92
16220,OBM00007,600.98
16221,OBM00007,114.28
16222,OBM00007,42.84
16223,OBM00007,323.8
16224,OBM00007,252.38
16225,OBM00007,276.18
16226,OBM00007,209.52
16227,OBM00007,200.0
16228,OBM00007,50.0
16229,OBM00007,9.52
16230,OBM00007,352.38
16231,OBM00007,228.58
16232,OBM00007,276.18
16233,OBM00007,50.0
16234,OBM00007,219.04
16235,OBM00007,33.32
16236,OBM00007,257.14
16237,OBM00007,323.8
16238,OBM00007,323.8
16239,OBM00007,276.18
16240,OBM00007,295.22
16241,OBM00007,114.28
16242,OBM00007,252.38
16243,OBM00007,85.72
16244,OBM00007,40.0
16245,OBM00007,209.52
16246,OBM00007,209.52
16247,OBM00007,252.38
16248,OBM00007,695.22
16249,OBM00007,659.04
16250,OBM00007,40.0
16251,OBM00007,428.58
16252,OBM00007,40.0
16253,OBM00007,580.94
16254,OBM00007,114.28
16255,OBM00007,257.12
16256,OBM00007,228.58
16257,OBM00007,228.58
16258,OBM00007,228.56
16259,OBM00007,200.0
16260,OBM00007,252.38
16261,OBM00007,85.72
16262,OBM00007,228.56
16263,OBM00007,238.1
16264,OBM00007,114.28
16265,OBM00007,40.0
16266,OBM00007,209.52
16267,OBM00007,114.28
16268,OBM00007,533.34
16269,OBM00007,114.28
16270,OBM00007,276.18
16271,OBM00007,552.38
16272,OBM00007,95.24
16273,OBM00007,276.18
16274,OBM00007,85.72
16275,OBM00007,40.0
16276,OBM00007,323.8
16277,OBM00007,228.58
16278,OBM00007,209.52
16279,OBM00007,209.52
16280,OBM00007,150.0
16281,OBM00007,361.88
16282,OBM00007,657.14
16283,OBM00007,209.52
16284,OBM00007,461.9
16285,OBM00007,419.04
16286,OBM00007,1012.4
16287,OBM00007,323.8
16288,OBM00007,257.14
16289,OBM00007,114.28
16290,OBM00007,557.16
16291,OBM00007,419.04
16292,OBM00007,209.52
16293,OBM00007,266.68
16294,OBM00007,647.6
16295,OBM00007,1361.9
16296,OBM00007,95.24
16297,OBM00007,409.52
16298,OBM00007,228.58
16299,OBM00007,42.84
16300,OBM00007,4.76
16301,OBM00007,114.28
16302,OBM00007,478.1
16303,OBM00007,228.58
16304,OBM00007,209.52
16305,OBM00007,209.52
16306,OBM00007,209.52
16307,OBM00007,209.52
16308,OBM00007,276.2
16309,OBM00007,259.52
16310,OBM00007,50.0
16311,OBM00007,276.2
16312,OBM00007,209.52
16313,OBM00007,399.98
16314,OBM00007,572.4
16315,OBM00007,66.66
16316,OBM00007,209.52
