"dateproceed"
"8102019.0000000000"
"8102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"7102019.0000000000"
"5092019.0000000000"
"22092019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"7102019.0000000000"
"9102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"3102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"6102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"11102019.0000000000"
"23092019.0000000000"
"3102019.0000000000"
"3102019.0000000000"
"4102019.0000000000"
"4102019.0000000000"
"5102019.0000000000"
"5102019.0000000000"
"6102019.0000000000"
"6102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"3102019.0000000000"
"6102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"2102019.0000000000"
"5102019.0000000000"
"6102019.0000000000"
"7102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"5102019.0000000000"
"25092019.0000000000"
"27092019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"2102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"2102019.0000000000"
"11102019.0000000000"
"9102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"6102019.0000000000"
"7102019.0000000000"
"7102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"11102019.0000000000"
"9102019.0000000000"
"11102019.0000000000"
"29092019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"11102019.0000000000"
"5102019.0000000000"
"5102019.0000000000"
"5102019.0000000000"
"5102019.0000000000"
"8102019.0000000000"
"10102019.0000000000"
"6102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"9102019.0000000000"
"11102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"5102019.0000000000"
"1102019.0000000000"
"4102019.0000000000"
"4102019.0000000000"
"5102019.0000000000"
"5102019.0000000000"
"5102019.0000000000"
"6102019.0000000000"
"6102019.0000000000"
"7102019.0000000000"
"7102019.0000000000"
"7102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"10102019.0000000000"
"1102019.0000000000"
"2102019.0000000000"
"3102019.0000000000"
"4102019.0000000000"
"5102019.0000000000"
"5102019.0000000000"
"5102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"18092019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"4102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"7102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"7102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"19092019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"15092019.0000000000"
"25092019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"6102019.0000000000"
"8102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"29092019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"6102019.0000000000"
"7102019.0000000000"
"7102019.0000000000"
"7102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"9102019.0000000000"
"28092019.0000000000"
"7102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"6102019.0000000000"
"7102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"7102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"10102019.0000000000"
"25092019.0000000000"
"26092019.0000000000"
"27092019.0000000000"
"30092019.0000000000"
"1102019.0000000000"
"1102019.0000000000"
"2102019.0000000000"
"3102019.0000000000"
"4102019.0000000000"
"4102019.0000000000"
"4102019.0000000000"
"5102019.0000000000"
"5102019.0000000000"
"6102019.0000000000"
"6102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"7102019.0000000000"
"7102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"23092019.0000000000"
"14092019.0000000000"
"5102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"6102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"7102019.0000000000"
"3102019.0000000000"
"4102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"7102019.0000000000"
"7102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"

"7102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"9102019.0000000000"
"2102019.0000000000"
"3102019.0000000000"
"5102019.0000000000"
"6102019.0000000000"
"7102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"25092019.0000000000"
"28092019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"2102019.0000000000"
"5102019.0000000000"
"5102019.0000000000"
"5102019.0000000000"
"5102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"9102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"19092019.0000000000"
"30092019.0000000000"
"7102019.0000000000"
"8102019.0000000000"
"10102019.0000000000"
"5102019.0000000000"
"8102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"4102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"5102019.0000000000"
"7102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"6102019.0000000000"
"9102019.0000000000"
"3102019.0000000000"
"5102019.0000000000"
"5102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"15082019.0000000000"
"29092019.0000000000"
"5102019.0000000000"
"6102019.0000000000"
"6102019.0000000000"
"7102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"28092019.0000000000"
"5102019.0000000000"
"6102019.0000000000"
"7102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"6102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"7102019.0000000000"
"8102019.0000000000"
"10102019.0000000000"
"23092019.0000000000"
"24092019.0000000000"
"4102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"1102019.0000000000"
"9102019.0000000000"
"1102019.0000000000"
"2102019.0000000000"
"9102019.0000000000"
"8102019.0000000000"
"6102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"20092019.0000000000"
"9102019.0000000000"
"6102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"7102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"5102019.0000000000"
"8102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"9102019.0000000000"
"4102019.0000000000"
"7102019.0000000000"
"9102019.0000000000"
"2102019.0000000000"
"4102019.0000000000"
"6102019.0000000000"
"8102019.0000000000"
"10102019.0000000000"
"4102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"4102019.0000000000"
"25092019.0000000000"
"29092019.0000000000"
"5102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"27092019.0000000000"
"29092019.0000000000"
"3102019.0000000000"
"4102019.0000000000"
"4102019.0000000000"
"5102019.0000000000"
"5102019.0000000000"
"6102019.0000000000"
"7102019.0000000000"
"7102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"7102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"7102019.0000000000"
"8102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"3102019.0000000000"
"4102019.0000000000"
"6102019.0000000000"
"9102019.0000000000"
"8102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"8102019.0000000000"
"7102019.0000000000"
"7102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"8102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"30092019.0000000000"
"4102019.0000000000"
"9102019.0000000000"
"30092019.0000000000"
"8102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"1102019.0000000000"
"2102019.0000000000"
"2102019.0000000000"
"4102019.0000000000"
"4102019.0000000000"
"10102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"2102019.0000000000"
"5102019.0000000000"
"9102019.0000000000"
"8102019.0000000000"
"30092019.0000000000"
"7102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"4102019.0000000000"
"6102019.0000000000"
"6102019.0000000000"
"6102019.0000000000"
"7102019.0000000000"
"9102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"11102019.0000000000"
"18102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"20102019.0000000000"
"25102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"24102019.0000000000"
"25102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"26102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"24102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"25102019.0000000000"
"28102019.0000000000"
"23102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"8102019.0000000000"
"19102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"24102019.0000000000"
"28102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"26102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"30102019.0000000000"
"27102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"24102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"23102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"

"27102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"20102019.0000000000"
"24102019.0000000000"
"25102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"30102019.0000000000"



"30102019.0000000000"
"24102019.0000000000"
"24102019.0000000000"
"20102019.0000000000"
"20102019.0000000000"
"23102019.0000000000"
"29102019.0000000000"
"30102019.0000000000"
"12102019.0000000000"
"20102019.0000000000"

"25102019.0000000000"
"30102019.0000000000"
"30102019.0000000000"
"30102019.0000000000"
"30102019.0000000000"

"26102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"30102019.0000000000"
"30102019.0000000000"
"30102019.0000000000"
"30102019.0000000000"
"30102019.0000000000"
"30102019.0000000000"
"30102019.0000000000"
"30102019.0000000000"
"27102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"29102019.0000000000"
"28102019.0000000000"
"22102019.0000000000"
"28102019.0000000000"
"25102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"27092019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"30102019.0000000000"
"30102019.0000000000"
"24102019.0000000000"
"24102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"30102019.0000000000"
"4102019.0000000000"
"11102019.0000000000"
"26102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"24102019.0000000000"

"15102019.0000000000"
"22102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"30102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"

"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"30102019.0000000000"
"29102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"26102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"20102019.0000000000"
"26102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"27102019.0000000000"
"29102019.0000000000"
"16102019.0000000000"
"23102019.0000000000"
"25102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"9102019.0000000000"
"17102019.0000000000"
"22102019.0000000000"
"25102019.0000000000"
"25102019.0000000000"
"27102019.0000000000"
"26102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"25102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"29102019.0000000000"
"24102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"21102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"29102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"26102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"23102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"30102019.0000000000"
"30102019.0000000000"
"23102019.0000000000"
"28102019.0000000000"
"30102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"30102019.0000000000"
"30102019.0000000000"
"30102019.0000000000"
"30102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"30102019.0000000000"
"30102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"20102019.0000000000"
"26102019.0000000000"
"25102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"26102019.0000000000"
"25102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"23102019.0000000000"
"24102019.0000000000"
"25102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"24102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"28102019.0000000000"
"17102019.0000000000"
"20102019.0000000000"
"23102019.0000000000"
"24102019.0000000000"
"24102019.0000000000"
"25102019.0000000000"
"26102019.0000000000"
"29102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"24102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"24102019.0000000000"
"25102019.0000000000"
"25102019.0000000000"
"29102019.0000000000"
"23102019.0000000000"
"24102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"5102019.0000000000"
"29102019.0000000000"
"25102019.0000000000"
"26102019.0000000000"
"28102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"16102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"15102019.0000000000"
"26102019.0000000000"
"10102019.0000000000"
"10102019.0000000000"
"15102019.0000000000"
"26102019.0000000000"
"25102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"29102019.0000000000"
"12102019.0000000000"
"29102019.0000000000"
"21102019.0000000000"
"3092019.0000000000"
"25102019.0000000000"
"25102019.0000000000"
"25102019.0000000000"
"6102019.0000000000"
"20102019.0000000000"
"24102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"27102019.0000000000"
"28102019.0000000000"
"26102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"28102019.0000000000"
"22102019.0000000000"
"25102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
"26102019.0000000000"
